label,comment,kannada_script
0,guru nin voice en guru adu ha ha bombat__ series agi ond heltini nanage enadru nim videos inda nakku nakku hotte novu bandre neeve javabdari helidini,ಗುರು ನಿನ್ ವಾಯ್ಸ್ ಏನ್ ಗುರು ಅದು ಹ ಹ ಬೊಂಬಾಟ್__ ಸೀರೀಸ್ ಆಗಿ ಒಂದ್ ಹೇಳ್ತಿನಿ ನನಗೆ ಏನಾದ್ರು ನಿಮ್ ವೀಡಿಯೋಸ್ ಇಂದ ನಕ್ಕು ನಕ್ಕು ಹೊಟ್ಟೆ ನೋವು ಬಂದ್ರೆ ನೀವೇ ಜವಾಬ್ದಾರಿ ಹೇಳಿದೀನಿ 
0,ಜಡ್ ಜಡ್ ನಕ್ಕ...,ಜಡ್ ಜಡ್ ನಕ್ಕ...
0,pade pade kelabeku anisutte.....,ಪದೇ ಪದೇ ಕೇಳಬೇಕು ಅನಿಸುತ್ತೆ 
0,ashwathama. vadhukkidhe.evathu. video. nodithunanu. jai. babaji,ಅಶ್ವಥಮ ವಧುಕ್ಕಿದೇ evathu ವಿಡಿಯೋ ನೋಡಿಥುನನು ಜೈ ಬಾಬಾಜಿ 
1,k k soole magne avrige bari jaati fabsallo ella jaatilu fans idaare neen heldyalla jaati naayi antha pakka gawda kano naanu nin amman soole magne neenu as darshan naydu jaati irbeku dagaar dagaar dam dam dagaar soole maga darshan,ಕೆ ಕೆ ಸೂಳೆ ಮಗನೆ ಅವ್ರಿಗೆ ಬರಿ ಜಾತಿ ಫಾಬಿಸಲೋ ಎಲ್ಲ ಜಾತಿಳು ಫ್ಯಾನ್ಸ್ ಇದಾರೆ ನೀನ್ ಹೇಳ್ದ್ಯಲ್ಲ ಜಾತಿ ನಾಯಿ antha ಪಕ್ಕ ಜಿಆದ ಕಣೋ ನಾನು ನಿನ್ ಅಮ್ಮನ್ ಸೂಳೆ ಮಗನೆ ನೀನು as ದರ್ಶನ ನಾಯ್ಡು ಜಾತಿ ಇರ್ಬೇಕು ಡಗಾರ್ ಡಗಾರ್ ದಂ ದಂ ಡಗಾರ್ ಸೂಳೆ ಮಗ ದರ್ಶನ 
0,sir nam kannada hudga andre enu anta ha loper manganna ni ge torsi sir next film nalli in yavano sikkudre avna hinde nu hogtale avlu kannadigara takattu enu anta avlige gottagbeku,ಸರ್ ನಮ ಕನ್ನಡ ಹುಡ್ಗ ಅಂದ್ರೆ ಏನು ಅಂತ ಹ ಲೋಪೆರ್ ಮಂಗಣ್ಣ ನೀ ಗೆ torsi ಸರ್ ನೆಕ್ಸ್ಟ್ ಫಿಲಂ ನಲ್ಲಿ ಇನ್ ಯಾವನೋ ಸಿಕ್ಕುದ್ರೆ ಅವ್ನ hindeನು ಹೋಗ್ತಾಳೆ ಅವ್ಳು ಕನ್ನಡಿಗರ ತಾಕತ್ತು ಏನು ಅಂತ ಅವ್ಳಿಗೆ ಗೊತ್ತಾಗ್ಬೇಕು 
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,bro ten minutes + video madi bro niuo mado video na nodta edre nodtane erbeku anisutte,ಬ್ರೋ ಟೆನ್ ಮಿನಿಟ್ಸ್ ವಿಡಿಯೋ ಮಾಡಿ ಬ್ರೋ ನಿಯುವ್ ಮಾಡೋ ವಿಡಿಯೋ ನ ನೋಡ್ತಾ ಎದ್ರೆ ನೋಡ್ತಾನೆ ಇರ್ಬೇಕು ಅನಿಸುತ್ತೆ 
0,super rakshith shety sar....,ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟಿ ಸರ್ 
0,subscribed... bro... benki ninu,ಸುಬ್ಸ್ಕ್ರಿಬೆಡ್ ಬ್ರೋ ಬೆಂಕಿ ನೀನು 
1,lol telegram bandirodu alla amazon prime bandirodu adanna pirate madi telegram hakidarennivgalu theatre gu hogalla mobile bandru pirate nodtira,ಲೊಳ್ ಟೆಲಿಗ್ರಾಂ ಬಂದಿರೋದು ಅಲ್ಲ ಅಮೆಜಾನ್ ಪ್ರೈಮ್ ಬಂದಿರೋದು ಅದನ್ನ ಪೈರೇಟ್ ಮಾಡಿ ಟೆಲಿಗ್ರಾಂ ಹಾಕಿದರೆನ್ನಿವ್ಗಳು theatre ಗು ಹೋಗಲ್ಲ ಮೊಬೈಲ್ ಬಂದ್ರು ಪೈರೇಟ್ ನೋಡ್ತೀರಾ 
0,vishnuvardhana yarge agli 1st respect kododu mukya,ವಿಷ್ಣುವರ್ಧನ ಯಾರ್ಗೆ ಆಗ್ಲಿ ೧ಸ್ಟ್ ರೆಸ್ಪೆಕ್ಟ್ ಕೊಡೋದು ಮುಖ್ಯ 
0,hang aytu,ಹ್ಯಾಂಗ ಆಯಿತು 
1,sulemakale tic tok uninstall madi,ಸೂಳೆಮಕಲೆ tic ಟಾಕ್ ಉಂಇನ್ಸ್ಟಾಲ್ ಮಾಡಿ 
0,en dailouges guru nsuper gurunyou rocking gurunnin dailouges keludmele nim channel subscribe maadthiddeeni hinge continue maadu guruninnondibru dingurbilligalu tiktok li buildup kodthidru avrnu ee videodalli topgersidre chanaagirthitthu,ಏನ್ ದೈಲೌಗೆ ಗುರು ನ್ಯೂಸೂಪೇರ್ ಗುರುಂಯೌ ರಾಕಿಂಗ್ ಗುರುಣ್ಣಿನ್ ದೈಲೌಗೆ ಕೇಳುದ್ಮೇಲೆ ನಿಮ್ ಚಾನೆಲ್ ಸಬ್ಸ್ಕ್ರೈಬ್ ಮಾಡ್ತಿದ್ದೀನಿ hinge ಕಂಟಿನ್ಯೂ ಮಾಡು ಗುರುನಿನ್ನೊಂದಿಬ್ಬರು ಡಿಂಗುರ್ಬಿಳ್ಳಿಗಳು ಟ್ರಿಕ್ಟಾಕ್ ಲಿ ಭೂಇಲ್ದಪ್ ಕೊಡ್ತಿದ್ರು ಅವರ್ನು ಈ ವಿಡಿಯೋದಲ್ಲಿ ಟೋಪಿಗೆರ್ಸಿದ್ರೆ chanaagirthitthu 
1,vitthal ಕಚ್ಚಾ ಸುದೆಪಿ,vitthal ಕಚ್ಚಾ ಸುದೆಪಿ
0,supar anna love you pajuanna....,ಸೂಪರ್ ಅಣ್ಣ ಲವ್ ಯು ಪೇಜುಳನ್ನ 
0,ಪಕ್ಕಾ ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ ಕಡೆಯಿಂದ ಆಲ್ ದಿ ಬೆಸ್ಟ್,ಪಕ್ಕಾ ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ ಕಡೆಯಿಂದ ಆಲ್ ದಿ ಬೆಸ್ಟ್
1,ಅಣ್ಣ ಇನ್ನೊಂದ್ ಸ್ವಲ್ಪ ಉಗಿರಿ ಅವರಿಗೆ ನಮ್ಮ ಯೋಧರ ಬಗ್ಗೆ ಚಿಂತನೆ ಮಾಡುತ್ತಿಲ್ಲ ತಿರುಬೋಕಿ ಇನ್ನು ಸ್ವಲ್ಪ ಚೆನ್ನಾಗಿ ಉಗಿರಿ ಅಣ್ಣ,ಅಣ್ಣ ಇನ್ನೊಂದ್ ಸ್ವಲ್ಪ ಉಗಿರಿ ಅವರಿಗೆ ನಮ್ಮ ಯೋಧರ ಬಗ್ಗೆ ಚಿಂತನೆ ಮಾಡುತ್ತಿಲ್ಲ ತಿರುಬೋಕಿ ಇನ್ನು ಸ್ವಲ್ಪ ಚೆನ್ನಾಗಿ ಉಗಿರಿ ಅಣ್ಣ
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಯೋ ಅವತಾರಾ...,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಯೋ ಅವತಾರಾ...
0,tirividi 🤦‍🤦‍,ತಿರಿವಿಡಿ ಪರ್ಸನ್_ಫಾಸ್ಪ್ಲಮಿಂಗ್ ಪರ್ಸನ್_ಫಾಸ್ಪ್ಲಮಿಂಗ್ 
0,ibrunu kannadadavre ibru belibeku. support maadi compare maadbedi,ಇಬ್ರುನು ಕನ್ನಡದವರೇ ಇಬ್ರು ಬೆಳೀಬೇಕು ಸಪೋರ್ಟ್ ಮಾಡಿ ಕಂಪೇರೆ ಮಾಡ್ಬೇಡಿ 
0,ಟ್ರೊಲ್ ಅನ್ನ ಸರಿಯಾಗಿ ಉಪಯೋಗಿಸ್ಥಹಿದಿರ. ಸೂಪರ್,ಟ್ರೊಲ್ ಅನ್ನ ಸರಿಯಾಗಿ ಉಪಯೋಗಿಸ್ಥಹಿದಿರ. ಸೂಪರ್
0,2020 blockbuster hit movie. jai karnataka,2020 ಬ್ಲಾಕ್ಬಸ್ಟರ್ ಹಿಟ್ ಮೂವಿ ಜೈ ಕರ್ನಾಟಕ 
1,lo d gujaalds neev support maadida yaav sinimaagalu succes agilla .. yaakro sumne buildep .. simple example andre ..amar movienu ..fail maadudralo .ambareesh gintha name bekittha...ಮಧ್ಯೆ ನೀವ್ ಹೋಗಿ ಹಾಳ್ ಮಾಡುದ್ರಲೋ ..,lo d gujaalds neev support maadida yaav sinimaagalu succes agilla .. yaakro sumne buildep .. simple example andre ..amar movienu ..fail maadudralo .ambareesh gintha name bekittha...ಮಧ್ಯೆ ನೀವ್ ಹೋಗಿ ಹಾಳ್ ಮಾಡುದ್ರಲೋ ..
0,ಟಿಕ್ ಟಾಕ್ ್ರಿಯೇಟಿವ್ ಕನ್ನಡಿಗ ನಿಮಗೆ ನಮ್ಮ ್ನಡ ಜನತೆಯಿಂದ ತುಂಬು ಹೃದಯದ ್ಯವಾದಗಳು ನೀವು ಇದೇ ರೀತಿಯಿಂದ ಮುಂದೆ ಇನ್ನೂ ಹೆಚ್ಚಿನ ವಿಡಿಯೋ ಗಳನ್ನು ಮಾಡಬೇಕೆಂದು ತಮ್ಮಲ್ಲಿ ವಿನಂತಿ ಜೈ ಹಿಂದ್ ಜೈ ್ನಾಟಕ ಮಾತೆ,ಟಿಕ್ ಟಾಕ್ ್ರಿಯೇಟಿವ್ ಕನ್ನಡಿಗ ನಿಮಗೆ ನಮ್ಮ ್ನಡ ಜನತೆಯಿಂದ ತುಂಬು ಹೃದಯದ ್ಯವಾದಗಳು ನೀವು ಇದೇ ರೀತಿಯಿಂದ ಮುಂದೆ ಇನ್ನೂ ಹೆಚ್ಚಿನ ವಿಡಿಯೋ ಗಳನ್ನು ಮಾಡಬೇಕೆಂದು ತಮ್ಮಲ್ಲಿ ವಿನಂತಿ ಜೈ ಹಿಂದ್ ಜೈ ್ನಾಟಕ ಮಾತೆ
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಹೊಸ ಚಲನಚಿತ್ರn ಯಾವದು ಅದುnಅವನೇ ಶ್ರೀಮನ್ನರಾಯಣ,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಹೊಸ ಚಲನಚಿತ್ರn ಯಾವದು ಅದುnಅವನೇ ಶ್ರೀಮನ್ನರಾಯಣ
1,yappa huchhu hidustide.....asn.....awesom,ಯಪ್ಪಾ ಹುಚ್ಚು ಹಿಡುಸ್ತಿದೆ ಅಸ್ನ್ ಅವೆಸೋಮ್ 
1,parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ಲ್ ಕೊಡೆ,parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ಲ್ ಕೊಡೆ
0,trailer ultimate ... ಸಿನಿಮಾನೂ ಚೆನ್ನಾಗಿರಬಹುದು ಜಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರತಂಡಕ್ಕೆ ಒಳ್ಳೆಯದಾಗಲಿ... ್ರಜ್ವಲ್ ದೇವರಾಜ್. look super 🤩🤩,trailer ultimate ... ಸಿನಿಮಾನೂ ಚೆನ್ನಾಗಿರಬಹುದು ಜಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರತಂಡಕ್ಕೆ ಒಳ್ಳೆಯದಾಗಲಿ... ್ರಜ್ವಲ್ ದೇವರಾಜ್. look super :star-struck::star-struck:
0,ತುಂಬಾ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ....proud to be sandal wood,ತುಂಬಾ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ....proud to be sandal wood
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,youtube channel nalli asn release promos upload madi sir,youtube ಚಾನೆಲ್ ನಲ್ಲಿ ಅಸ್ನ್ release ಪ್ರೋಮೋಸ್ ಅಪ್ಲೋಡ್ ಮಾಡಿ ಸರ್ 
0,ಯಾರಿಗೂ ಯಾರು ಗೂತೀಲಾ ಸರ್ ಆದರೇ ನಮ್ಮ ಧುಢೀಮೇ ನಮಗೆ ಸರ್,ಯಾರಿಗೂ ಯಾರು ಗೂತೀಲಾ ಸರ್ ಆದರೇ ನಮ್ಮ ಧುಢೀಮೇ ನಮಗೆ ಸರ್
0,ಅದ್ಭುತ ಸರ್ ಜೇವನದಲ್ಲಿ ಎಂದು ಸೋಲುಬಾರದು great ನಿಜವಾಗಿಯೂ,ಅದ್ಭುತ ಸರ್ ಜೇವನದಲ್ಲಿ ಎಂದು ಸೋಲುಬಾರದು great ನಿಜವಾಗಿಯೂ
1,ಗುರು ಮೂವಿ ನ re release madri.... entha kannda film na support madlilla andre. kannada ದಲ್ಲಿ ಮೀಡಿಯಾ yak beku. bhari avru trp koskara... nam ಭಾಷೆ use madkondu ಬೇರೆ ಭಾಷೆ. ಫಿಲ್ಮ್ ಬಗ್ಗೆ. ತೋರಿಸುತ್ತಾರೆ.... shame on kannda media..... but this film was. heart touching,ಗುರು ಮೂವಿ ನ re release madri.... entha kannda film na support madlilla andre. kannada ದಲ್ಲಿ ಮೀಡಿಯಾ yak beku. bhari avru trp koskara... nam ಭಾಷೆ use madkondu ಬೇರೆ ಭಾಷೆ. ಫಿಲ್ಮ್ ಬಗ್ಗೆ. ತೋರಿಸುತ್ತಾರೆ.... shame on kannda media..... but this film was. heart touching
1,oooo bindu aunty nin badukbeka tik tok delete maduu,ಊಊ ಬಿಂದು ಆಂಟಿ ನಿನ್ ಬದುಕ್ಬೇಕ ಟಿಕ್ ಟಾಕ್ ಡಿಲೀಟ್ ಮಾಡುವು 
0,sakkath ag helde guru,ಸಕ್ಕತ್ ಆಗ ಹೇಳ್ದೆ ಗುರು 
1,ee news reporters sutti balasi information helodanna dayamadi badalayisikolli,ಈ ನ್ಯೂಸ್ ರಿಪೋರ್ಟರ್ಸ್ ಸುತ್ತಿ ಬಳಸಿ information ಹೇಳೋದನ್ನ ದಯಮಾಡಿ ಬದಲಾಯಿಸಿಕೊಳ್ಳಿ 
0,dina hodante e song na hava kuda hecchagtide annoru like madi,ದಿನ ಹೋದಂತೆ ಈ ಸಾಂಗ್ ನ ಹವಾ ಕೂಡ ಹೆಚ್ಚಾಗ್ತಿದೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ 
0,chindi bro .....,ಚಿಂದಿ ಬ್ರೋ 
1,benki music..yarappa dislike madirodu.... mostly rasmika mandana fans irbeku...n🤭🤭🤣🤣🤣🤣songe he inge in movie nodudre...aste,ಬೆಂಕಿ ಮ್ಯೂಸಿಕ್ ಯಾರಪ್ಪ ದಿಸ್ಲಿಕ್ ಮಾಡಿರೋದು mostly ರಶ್ಮಿಕಾ ಮಂಡನ ಫ್ಯಾನ್ಸ್ ಇರ್ಬೇಕು ನ್ face_with_hand_over_mouth face_with_hand_over_mouth rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing ಸೋನಂಗೆ ಹೇ ಇಂಗೆ ಇನ್ ಮೂವಿ ನೋಡುದ್ರೆ ಅಷ್ಟೇ 
1,ei movi pass aglile,ಈ ಮೂವಿ ಪಾಸ್ ಆಗ್ಲಿಲ್ 
1,3.38 detector divakarnjai,3 38 ಡಿಟೆಕ್ಟರ್ ದಿವಾಕರ್ನ್ಜಿ 
0,super n ಜೈ ಡಿ ಬಾಸ್,super n ಜೈ ಡಿ ಬಾಸ್
0,crazy guru ninu,ಕ್ರೇಜಿ ಗುರು ನೀನು 
1,kavravru ketavarala viraru,ಕವ್ರವ್ರು ಕೇತವರಲ ವೀರರು 
1,nam kangu kansli amele nambtivi,ನಮ ಕಂಗು ಕನ್ಸ್ಲಿ ಆಮೇಲೆ ನಂಬಿಟಿವಿ 
0,yarg artha agilvo lyrics nodi,ರ್ಯಾಗ್ ಅರ್ಥ ಅಗಿಲ್ವೋ ಲಿರಿಕ್ಸ್ ನೋಡಿ 
0,en helde guru,ಏನ್ ಹೇಳ್ದೆ ಗುರು 
0,ನಮ್ಮ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರೀಸ್ ಬೇರೆ ಲೋಕಕ್ಕೆ ತಗೊಂಡು ಹೋಗೊ ಸೀನಿಮಾ all the best rakshith sir,ನಮ್ಮ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರೀಸ್ ಬೇರೆ ಲೋಕಕ್ಕೆ ತಗೊಂಡು ಹೋಗೊ ಸೀನಿಮಾ all the best rakshith sir
0,ಜಂಟಲ್ ಮ್ಯಾನ್ ಟ್ರೈಲರ್ ತುಂಬಾ ಅದ್ಭುತವಾಗಿ ಮೂಡಿ ಬಂದಿದೆ ಎಲ್ಲರೂ ನೋಡಿ ತಪ್ಪದೇ ಶೇರ್ ಮಾಡಿ ಜೆಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರ ತಂಡದವರಿಗೆ ಸಪೋರ್ಟ್ ಮಾಡಿn,ಜಂಟಲ್ ಮ್ಯಾನ್ ಟ್ರೈಲರ್ ತುಂಬಾ ಅದ್ಭುತವಾಗಿ ಮೂಡಿ ಬಂದಿದೆ ಎಲ್ಲರೂ ನೋಡಿ ತಪ್ಪದೇ ಶೇರ್ ಮಾಡಿ ಜೆಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರ ತಂಡದವರಿಗೆ ಸಪೋರ್ಟ್ ಮಾಡಿn
0,ಕರೋನಾ ವೈರಸ್ ಹಾವಳಿ ಮುಗಿದ ನಂತರ ಮತ್ತೆ ತೆರೆಗೆ ತನ್ನಿ ದಯವಿಟ್ಟು,ಕರೋನಾ ವೈರಸ್ ಹಾವಳಿ ಮುಗಿದ ನಂತರ ಮತ್ತೆ ತೆರೆಗೆ ತನ್ನಿ ದಯವಿಟ್ಟು
0,love you so much anna,ಲವ್ ಯು ಸೊ ಮಚ್ ಅಣ್ಣ 
0,what a messege he gave atlast...madabekad kelasa madi...aarogya kapadkolli...,what ಆ ಮೆಸ್ಸೇಜ್ ಹೇ ಗವೆ ಅಟ್ಲಾಸ್ಟ್ ಮಾಡಬೇಕಾದ್ ಕೆಲಸ ಮಾಡಿ ಆರೋಗ್ಯ ಕಾಪಾಡಿಕೊಳ್ಳಿ 
0,adda boss,ಅಡ್ಡ boss 
0,sir nanu china apps na delete ಮಾಡಿದೀನಿ sir,sir nanu china apps na delete ಮಾಡಿದೀನಿ sir
1,yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nmahabharata tumba olle moral story. jeevanakke bekagiro tumba paata ide idralli. adunella use madkondu olle jeevna madbeku aste. nhindu muslim cristian etc etc... yella naav naav madkondirodu. yella manushyaru onde,ಎಲ್ಲಿ ತಂಕ ಜನ ಮೂಢನಂಬಿಕೆ ಬಿಡಲ್ವೋ ಅಲ್ಲಿ ತಂಕ ಇಂತ ಶತನಾಯಕ್ರು ಯೂಸ್ಲೆಸ್ ವೀಡಿಯೋಸ್ ಹಾಕ್ತಾನೆ ಇರ್ರ್ತಾರೆ ಗುರು ನ್ಮಹಾಭಾರತ ತುಂಬಾ ಒಳ್ಳೆ ಮಾರಲ್ ಸ್ಟೋರಿ ಜೀವನಕ್ಕೆ ಬೇಕಾಗಿರೋ ತುಂಬಾ ಪಾಠ ಇದೆ ಇದ್ರಲ್ಲಿ ಅದುನ್ನೆಲ್ಲ ಉಷೆ ಮಾಡ್ಕೊಂಡು ಒಳ್ಳೆ ಜೀವನ ಮಾಡಬೇಕು ಅಷ್ಟೇ ನಹಿಂದು ಮುಸ್ಲಿಂ ಕ್ರಿಸ್ಟಿಯನ್ ಎತ್ಚ್ ಎತ್ಚ್ ಎಲ್ಲ ನಾವ್ ನಾವ್ ಮಾಡ್ಕೊಂಡಿರೋದು ಎಲ್ಲ ಮನುಷ್ಯರು ಒಂದೇ 
1,super sir nnijavaglu namma desha tumba hinde ede .n edakke namma deshed rajkiya ne karna.,ಸೂಪರ್ ಸರ್ ನ್ಯೂನಿಜವಾಗ್ಲೂ ನಮ್ಮ ದೇಶ ತುಂಬಾ ಹಿಂದೆ ಎದೆ ನ್ ಎಡಕ್ಕೆ ನಮ್ಮ deshed ರಾಜಕೀಯ ನೇ ಕರ್ಣ 
1,wowww matte barlebardu ah daridra app,ವwww ಮತ್ತೆ ಬರಲೇಬಾರದು ಅಹ್ ದರಿದ್ರ ಅಪ್ಪ 
0,yenandru chamayya mestra magaa,ಏನಂದ್ರು ಚಾಮಯ್ಯ ಮೇಸ್ಟ್ರ ಮಗಾ 
1,tik tok nan shataa🤣🤣,ಟಿಕ್ ಟಾಕ್ ನಂ ಶಾಟಾ rolling_on_the_floor_laughing rolling_on_the_floor_laughing 
0,600 ನೆ ಲೈಕ್ ನನ್ನದೇ,600 ನೆ ಲೈಕ್ ನನ್ನದೇ
0,super vice kanree nimdu,ಸೂಪರ್ ವೈಸ್ ಕಣ್ರೀ ನಿಮ್ಮದು 
0,rs fance like here,ರ್ಸ್ ಫ್ಯಾನ್ಸ್ ಲೈಕ್ ಹಿಯರ್ 
1,parthasarathi ನಿಮ್ಮ ಅವ್ವುನ್ ತುಲ್ಲಗೆ ಹಳಸಿದ್ ಹೋಳಿಗೆ ಹಾಕ,parthasarathi ನಿಮ್ಮ ಅವ್ವುನ್ ತುಲ್ಲಗೆ ಹಳಸಿದ್ ಹೋಳಿಗೆ ಹಾಕ
0,ನನ್ನ ಮನೆಗೆ ಬಂದಿದ್ದ full party ಮಾಡಿದ್ವಿ ಇದನ್ನು update ಮಾಡಿ brother,ನನ್ನ ಮನೆಗೆ ಬಂದಿದ್ದ full party ಮಾಡಿದ್ವಿ ಇದನ್ನು update ಮಾಡಿ brother
0,super bro nan nimna support maadthini,ಸೂಪರ್ ಬ್ರೋ ನಂ ನಿಮ್ನ ಸಪೋರ್ಟ್ ಮಾಡ್ತೀನಿ 
0,all india language madi,ಎಲ್ಲ ಇಂಡಿಯಾ ಲ್ಯಾಂಗ್ವೇಜ್ ಮಾಡಿ 
0,full movie up load me sir,ಫುಲ್ ಮೂವಿ ಅಪ್ ಲೋಡ್ ಮೇ ಸರ್ 
0,ede tym ge wait madta edhvi antu intu ban age bidtu,ಎದೆ ಟೈಮ್ ಗೆ ವೇಟ್ ಮಾಡ್ತಾ ಎಧ್ವಿ ಅಂತೂ ಇಂತೂ ಬ್ಯಾನ್ age ಬಿಡ್ತು 
0,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ನೀವು ಸೂಪರ್,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ನೀವು ಸೂಪರ್
0,haudu swami.neevu helliddu satthyaa.gadugin bharat yemba grantha baredanthaa kumarvyaasare aa narayan santharu.igalu sahaa naavu veearanarayan temple nodabahudu.idu iruvadhu gadag city yalli.hubballi yindaa 55 km antharadalli ide.,ಹೌದು ಸ್ವಾಮಿ ನೀವು ಹೆಲ್ಲಿದ್ದು ಸತ್ಥ್ಯಾ ಗದುಗಿನ ಭರತ್ ಎಂಬ grantha ಬರೆದಂಥಾ ಕುಮಾರವ್ಯಾಸರೇ ಆ ನಾರಾಯಣ್ ಸಂತರು ಈಗಲೂ ಸಹಾ ನಾವು ವೀಚಾರನಾರಾಯಣ್ ಟೆಂಪಲ್ ನೋಡಬಹುದು ಇದು ಇರುವಧು ಗದಗ್ city ಯಲ್ಲಿ ಹುಬ್ಬಳ್ಳಿ ಯಿಂದಾ 55 ಕ್ಮ ಅಂತರದಲ್ಲಿ ಇದೆ 
0,howdu tumba reveal mad bitru,ಹೌದು ತುಂಬಾ ರೇವೆಅಲ್ ಮದ್ ಬಿಟ್ರು 
0,song na status ಇಟ್ಟಿರೊರು ಲೈಕ್ ಮಾಡ್ರಪ್ಪ,song na status ಇಟ್ಟಿರೊರು ಲೈಕ್ ಮಾಡ್ರಪ್ಪ
1,ಸಕ್ಕತ್ತಾಗಿ ಉಗಿತಿರ ಅಣ್ಣ 🤮🤮🤮ದೊಡ್ಡ ಸ್ಟಾರ್ ಥರ ಅಡಿತವೇ..... ಥು........,ಸಕ್ಕತ್ತಾಗಿ ಉಗಿತಿರ ಅಣ್ಣ :face_vomiting::face_vomiting::face_vomiting:ದೊಡ್ಡ ಸ್ಟಾರ್ ಥರ ಅಡಿತವೇ..... ಥು........
0,ಯೆನ್ ಗುರು ನಟನೆ ಅತ್ಯುತ್ತಮವಾದ ರಕ್ಷಿ ಶೆಟ್ಟಿ,ಯೆನ್ ಗುರು ನಟನೆ ಅತ್ಯುತ್ತಮವಾದ ರಕ್ಷಿ ಶೆಟ್ಟಿ
1,hands up idu kannada antha ninge helidavatu yaru 🤣🤣🤣,ಹ್ಯಾಂಡ್ಸ್ ಅಪ್ ಇದು ಕನ್ನಡ antha ನಿಂಗೆ ಹೇಳಿದವತು ಯಾರು rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing 
0,god bless u ashwath sir nimma harogya chennagirali,ಗಾಡ್ ಬ್ಲೆಸ್ ಉ ಅಶ್ವಥ್ ಸರ್ ನಿಮ್ಮ ಹಾರೋಗ್ಯ ಚೆನ್ನಾಗಿರಲಿ 
0,shetty naan avagle helidini.... neen yen baidru,ಶೆಟ್ಟಿ ನಾನ್ ಆವಾಗ್ಲೇ ಹೇಳಿದೀನಿ ನೀನ್ ಏನ್ ಬೈದ್ರು 
1,ಗುರು ನಾವು ನಮ್ ಅಪ್ಪನ್ನ ಅಪ್ಪ ಅಂತೀವಿ ಬೇರೇಯವರ್ನಲ್ಲ ಈ ಬಡ್ಡಿಹೈಕ್ಳು ಎಷ್ಟು ಜನಕ್ಕೆ ಹುಟ್ಟವೋ,ಗುರು ನಾವು ನಮ್ ಅಪ್ಪನ್ನ ಅಪ್ಪ ಅಂತೀವಿ ಬೇರೇಯವರ್ನಲ್ಲ ಈ ಬಡ್ಡಿಹೈಕ್ಳು ಎಷ್ಟು ಜನಕ್ಕೆ ಹುಟ್ಟವೋ
0,ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳಿಂದ nಶುಭ ಆರೈಕೆ,ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳಿಂದ nಶುಭ ಆರೈಕೆ
